SampleID,Cancer,Sample Code,Sample Type,EXTEND Scores
TCGA.DD.AADL.01A.11R.A41C.07,LIHC,01,tumor,0.848604314
TCGA.DD.AADM.01A.11R.A41C.07,LIHC,01,tumor,0.665170681
TCGA.DD.AADN.01A.11R.A41C.07,LIHC,01,tumor,0.613123059
TCGA.DD.AADO.01A.11R.A41C.07,LIHC,01,tumor,0.380249831
TCGA.DD.AADP.01A.11R.A39D.07,LIHC,01,tumor,0.510654551
TCGA.DD.AADQ.01A.11R.A41C.07,LIHC,01,tumor,0.427865627
TCGA.DD.AADR.01A.11R.A41C.07,LIHC,01,tumor,0.631971113
TCGA.DD.AADS.01A.11R.A41C.07,LIHC,01,tumor,0.300253684
TCGA.DD.AADU.01A.11R.A41C.07,LIHC,01,tumor,0.343101429
TCGA.DD.AADV.01A.11R.A39D.07,LIHC,01,tumor,0.776640625
TCGA.DD.AADW.01A.11R.A39D.07,LIHC,01,tumor,0.510954624
TCGA.DD.AADY.01A.11R.A41C.07,LIHC,01,tumor,0.399112686
TCGA.DD.AAE0.01A.11R.A41C.07,LIHC,01,tumor,0.5943084
TCGA.DD.AAE1.01A.11R.A41C.07,LIHC,01,tumor,0.45474238
TCGA.DD.AAE2.01A.11R.A41C.07,LIHC,01,tumor,0.400317394
TCGA.DD.AAE3.01A.11R.A41C.07,LIHC,01,tumor,0.673456912
TCGA.DD.AAE4.01A.11R.A41C.07,LIHC,01,tumor,0.585503128
TCGA.DD.AAE6.01A.11R.A41C.07,LIHC,01,tumor,1
TCGA.DD.AAE7.01A.11R.A41C.07,LIHC,01,tumor,0.184984529
TCGA.DD.AAE9.01A.11R.A41C.07,LIHC,01,tumor,0.437465627
TCGA.DD.AAEA.01A.11R.A41C.07,LIHC,01,tumor,0.459260675
TCGA.DD.AAEB.01A.11R.A41C.07,LIHC,01,tumor,0.648581551
TCGA.DD.AAED.01A.12R.A41C.07,LIHC,01,tumor,0.572840906
TCGA.DD.AAEE.01A.11R.A41C.07,LIHC,01,tumor,0.422379738
TCGA.DD.AAEG.01A.11R.A39D.07,LIHC,01,tumor,0.318074595
TCGA.DD.AAEH.01A.11R.A41C.07,LIHC,01,tumor,0.321884712
TCGA.DD.AAEI.01A.11R.A41C.07,LIHC,01,tumor,0.517705725
TCGA.DD.AAEK.01A.11R.A41C.07,LIHC,01,tumor,0.380950576
TCGA.DD.AAVP.01A.11R.A41C.07,LIHC,01,tumor,0.310293245
TCGA.DD.AAVQ.01A.11R.A41C.07,LIHC,01,tumor,0.422554718
TCGA.DD.AAVR.01A.11R.A41C.07,LIHC,01,tumor,0.300687519
TCGA.DD.AAVS.01A.11R.A41C.07,LIHC,01,tumor,0.403860184
TCGA.DD.AAVU.01A.11R.A41C.07,LIHC,01,tumor,0.671978002
TCGA.DD.AAVV.01A.11R.A41C.07,LIHC,01,tumor,0.390051553
TCGA.DD.AAVW.01A.11R.A41C.07,LIHC,01,tumor,0.395342616
TCGA.DD.AAVX.01A.11R.A41C.07,LIHC,01,tumor,0.322854161
TCGA.DD.AAVY.01A.11R.A41C.07,LIHC,01,tumor,0.407622617
TCGA.DD.AAVZ.01A.11R.A41C.07,LIHC,01,tumor,0.393443698
TCGA.DD.AAW0.01A.11R.A41C.07,LIHC,01,tumor,0.286344371
TCGA.DD.AAW1.01A.11R.A41C.07,LIHC,01,tumor,0.210773154
TCGA.DD.AAW2.01A.11R.A41C.07,LIHC,01,tumor,0.468291894
TCGA.DD.AAW3.01A.11R.A41C.07,LIHC,01,tumor,0.446108925
TCGA.ED.A459.01A.11R.A266.07,LIHC,01,tumor,0.417885017
TCGA.ED.A4XI.01A.11R.A266.07,LIHC,01,tumor,0.23153784
TCGA.ED.A5KG.01A.11R.A27V.07,LIHC,01,tumor,0.379527822
TCGA.ED.A627.01A.12R.A311.07,LIHC,01,tumor,0.207884312
TCGA.ED.A66X.01A.11R.A311.07,LIHC,01,tumor,0.419389677
TCGA.ED.A66Y.01A.11R.A311.07,LIHC,01,tumor,0.548526146
TCGA.ED.A7PX.01A.51R.A352.07,LIHC,01,tumor,0.276720336
TCGA.ED.A7PY.01A.11R.A33R.07,LIHC,01,tumor,0.402054996
TCGA.ED.A7PZ.01A.11R.A33R.07,LIHC,01,tumor,0.539928095
TCGA.ED.A7XO.01A.11R.A352.07,LIHC,01,tumor,0.413624984
TCGA.ED.A7XP.01A.11R.A352.07,LIHC,01,tumor,0.292617422
TCGA.ED.A82E.01A.11R.A352.07,LIHC,01,tumor,0.278185482
TCGA.ED.A8O5.01A.11R.A36F.07,LIHC,01,tumor,0.467850807
TCGA.ED.A8O6.01A.11R.A36F.07,LIHC,01,tumor,0.399142235
TCGA.ED.A97K.01A.21R.A38B.07,LIHC,01,tumor,0.273308949
TCGA.EP.A12J.01A.11R.A131.07,LIHC,01,tumor,0.340541275
TCGA.EP.A26S.01A.11R.A16W.07,LIHC,01,tumor,0.338051788
TCGA.EP.A2KA.01A.11R.A180.07,LIHC,01,tumor,0.467843136
TCGA.EP.A2KB.01A.11R.A180.07,LIHC,01,tumor,0.57175315
TCGA.EP.A2KC.01A.11R.A213.07,LIHC,01,tumor,0.423817907
TCGA.EP.A3JL.01A.11R.A213.07,LIHC,01,tumor,0.466923618
TCGA.EP.A3RK.01A.11R.A22L.07,LIHC,01,tumor,0.350386234
TCGA.ES.A2HS.01A.11R.A180.07,LIHC,01,tumor,0.403092144
TCGA.ES.A2HT.01A.12R.A180.07,LIHC,01,tumor,0.245490258
TCGA.FV.A23B.01A.11R.A16W.07,LIHC,01,tumor,0.415768733
TCGA.FV.A2QQ.01A.11R.A22L.07,LIHC,01,tumor,0.328054987
TCGA.FV.A2QR.01A.11R.A213.07,LIHC,01,tumor,0.290125741
TCGA.FV.A3I0.01A.11R.A22L.07,LIHC,01,tumor,0.283130305
TCGA.FV.A3I1.01A.11R.A22L.07,LIHC,01,tumor,0.437204542
TCGA.FV.A3R2.01A.11R.A22L.07,LIHC,01,tumor,0.379505573
TCGA.FV.A3R3.01A.11R.A22L.07,LIHC,01,tumor,0.263447567
TCGA.FV.A495.01A.11R.A266.07,LIHC,01,tumor,0.421790181
TCGA.FV.A496.01A.11R.A266.07,LIHC,01,tumor,0.27110315
TCGA.FV.A4ZP.01A.12R.A266.07,LIHC,01,tumor,0.588043026
TCGA.FV.A4ZQ.01A.11R.A266.07,LIHC,01,tumor,0.559374495
TCGA.G3.A25S.01A.11R.A16W.07,LIHC,01,tumor,0.575877172
TCGA.G3.A25T.01A.11R.A16W.07,LIHC,01,tumor,0.356075131
TCGA.G3.A25U.01A.11R.A16W.07,LIHC,01,tumor,0.879131532
TCGA.G3.A25V.01A.11R.A16W.07,LIHC,01,tumor,0.252789466
TCGA.G3.A25X.01A.11R.A16W.07,LIHC,01,tumor,0.374502759
TCGA.G3.A25Y.01A.11R.A16W.07,LIHC,01,tumor,0.343834409
TCGA.G3.A25Z.01A.11R.A16W.07,LIHC,01,tumor,0.376510036
TCGA.G3.A3CH.01A.11R.A22L.07,LIHC,01,tumor,0.272350204
TCGA.G3.A3CI.01A.11R.A213.07,LIHC,01,tumor,0.214794749
TCGA.G3.A3CJ.01A.11R.A213.07,LIHC,01,tumor,0.757635159
TCGA.G3.A3CK.01A.11R.A213.07,LIHC,01,tumor,0.490765204
TCGA.G3.A5SI.01A.31R.A27V.07,LIHC,01,tumor,0.61440905
TCGA.G3.A5SJ.01A.11R.A27V.07,LIHC,01,tumor,0.386446295
TCGA.G3.A5SK.01A.11R.A27V.07,LIHC,01,tumor,0.219199057
TCGA.G3.A5SL.01A.11R.A27V.07,LIHC,01,tumor,0.367300816
TCGA.G3.A5SM.01A.12R.A28V.07,LIHC,01,tumor,0.318353394
TCGA.G3.A6UC.01A.21R.A33J.07,LIHC,01,tumor,0.415510591
TCGA.G3.A7M5.01A.11R.A33R.07,LIHC,01,tumor,0.40380005
TCGA.G3.A7M6.01A.11R.A33R.07,LIHC,01,tumor,0.490531181
TCGA.G3.A7M7.01A.12R.A352.07,LIHC,01,tumor,0.346542953
TCGA.G3.A7M8.01A.11R.A33R.07,LIHC,01,tumor,0.202254369
TCGA.G3.A7M9.01A.23R.A352.07,LIHC,01,tumor,0.675346042
TCGA.G3.AAUZ.01A.11R.A38B.07,LIHC,01,tumor,0.628857039
TCGA.G3.AAV0.01A.11R.A37K.07,LIHC,01,tumor,0.35210332
TCGA.G3.AAV1.01A.11R.A38B.07,LIHC,01,tumor,0.747943745
TCGA.G3.AAV2.01A.11R.A37K.07,LIHC,01,tumor,0.320859355
TCGA.G3.AAV3.01A.11R.A37K.07,LIHC,01,tumor,0.360016124
TCGA.G3.AAV4.01A.11R.A38B.07,LIHC,01,tumor,0.415926503
TCGA.G3.AAV5.01A.11R.A37K.07,LIHC,01,tumor,0.428389844
TCGA.G3.AAV6.01A.21R.A37K.07,LIHC,01,tumor,0.590209954
TCGA.G3.AAV7.01A.11R.A38B.07,LIHC,01,tumor,0.594254849
TCGA.GJ.A3OU.01A.31R.A38B.07,LIHC,01,tumor,0.277589536
TCGA.GJ.A6C0.01A.12R.A311.07,LIHC,01,tumor,0.423628998
TCGA.GJ.A9DB.01A.11R.A37K.07,LIHC,01,tumor,0.398870407
TCGA.HP.A5MZ.01A.21R.A27V.07,LIHC,01,tumor,0.306901492
TCGA.HP.A5N0.01A.11R.A28V.07,LIHC,01,tumor,0.264452839
TCGA.K7.A5RF.01A.11R.A28V.07,LIHC,01,tumor,0.374866183
TCGA.K7.A5RG.01A.11R.A28V.07,LIHC,01,tumor,0.45430026
TCGA.K7.A6G5.01A.11R.A311.07,LIHC,01,tumor,0.323837994
TCGA.K7.AAU7.01A.11R.A38B.07,LIHC,01,tumor,0.363762707
TCGA.KR.A7K0.01A.12R.A33R.07,LIHC,01,tumor,0.228106884
TCGA.KR.A7K2.01A.12R.A33R.07,LIHC,01,tumor,0.372046197
TCGA.KR.A7K7.01A.11R.A33J.07,LIHC,01,tumor,0.524894517
TCGA.KR.A7K8.01A.11R.A33J.07,LIHC,01,tumor,0.363467772
TCGA.LG.A6GG.01A.11R.A311.07,LIHC,01,tumor,0.458875947
TCGA.LG.A9QC.01A.11R.A37K.07,LIHC,01,tumor,0.712156847
TCGA.LG.A9QD.01A.11R.A38B.07,LIHC,01,tumor,0.243888847
TCGA.MI.A75C.01A.11R.A32O.07,LIHC,01,tumor,0.401603876
TCGA.MI.A75E.01A.11R.A32O.07,LIHC,01,tumor,0.270740693
TCGA.MI.A75G.01A.11R.A32O.07,LIHC,01,tumor,0.320482606
TCGA.MI.A75H.01A.11R.A32O.07,LIHC,01,tumor,0.314699489
TCGA.MI.A75I.01A.11R.A32O.07,LIHC,01,tumor,0.398460089
TCGA.MR.A520.01A.11R.A266.07,LIHC,01,tumor,0.223804409
TCGA.MR.A8JO.01A.12R.A36F.07,LIHC,01,tumor,0.217605869
TCGA.NI.A4U2.01A.11R.A28V.07,LIHC,01,tumor,0.164561053
TCGA.NI.A8LF.01A.11R.A36F.07,LIHC,01,tumor,0.17763254
TCGA.O8.A75V.01A.11R.A32O.07,LIHC,01,tumor,0.392181188
TCGA.PD.A5DF.01A.11R.A27V.07,LIHC,01,tumor,0.389361182
TCGA.QA.A7B7.01A.11R.A32O.07,LIHC,01,tumor,0.826155558
TCGA.RC.A6M3.01A.11R.A32O.07,LIHC,01,tumor,0.582709165
TCGA.RC.A6M4.01A.11R.A32O.07,LIHC,01,tumor,0.44046865
TCGA.RC.A6M5.01A.11R.A32O.07,LIHC,01,tumor,0.130027293
TCGA.RC.A6M6.01A.11R.A32O.07,LIHC,01,tumor,0.594428217
TCGA.RC.A7S9.01A.11R.A33R.07,LIHC,01,tumor,0.490562467
TCGA.RC.A7SB.01A.21R.A352.07,LIHC,01,tumor,0.346250573
TCGA.RC.A7SF.01A.11R.A352.07,LIHC,01,tumor,0.445501135
TCGA.RC.A7SH.01A.11R.A38B.07,LIHC,01,tumor,0.605895778
TCGA.RC.A7SK.01A.11R.A352.07,LIHC,01,tumor,0.414051823
TCGA.RG.A7D4.01A.12R.A33R.07,LIHC,01,tumor,0.59001293
TCGA.UB.A7MA.01A.11R.A33R.07,LIHC,01,tumor,0.49539152
TCGA.UB.A7MB.01A.11R.A33R.07,LIHC,01,tumor,0.414124574
TCGA.UB.A7MC.01A.11R.A33R.07,LIHC,01,tumor,0.829908525
TCGA.UB.A7MD.01A.12R.A352.07,LIHC,01,tumor,0.326608126
TCGA.UB.A7ME.01A.11R.A33J.07,LIHC,01,tumor,0.685739775
TCGA.UB.A7MF.01A.11R.A33J.07,LIHC,01,tumor,0.520602585
TCGA.UB.AA0U.01A.11R.A38B.07,LIHC,01,tumor,0.605387357
TCGA.UB.AA0V.01A.11R.A38B.07,LIHC,01,tumor,0.156076306
TCGA.WJ.A86L.01A.12R.A39D.07,LIHC,01,tumor,0.414705661
TCGA.WQ.A9G7.01A.11R.A37K.07,LIHC,01,tumor,0.52228109
TCGA.WQ.AB4B.01A.11R.A41C.07,LIHC,01,tumor,0.382007664
TCGA.WX.AA44.01A.11R.A39D.07,LIHC,01,tumor,0.480094471
TCGA.WX.AA46.01A.11R.A39D.07,LIHC,01,tumor,0.168748008
TCGA.WX.AA47.01A.11R.A39D.07,LIHC,01,tumor,0.289948243
TCGA.XR.A8TC.01A.11R.A36F.07,LIHC,01,tumor,0.481381021
TCGA.XR.A8TD.01A.12R.A39D.07,LIHC,01,tumor,0.440426376
TCGA.XR.A8TE.01A.11R.A36F.07,LIHC,01,tumor,0.216674752
TCGA.XR.A8TF.01A.11R.A36F.07,LIHC,01,tumor,0.537377381
TCGA.XR.A8TG.01A.11R.A36F.07,LIHC,01,tumor,0.566530601
TCGA.YA.A8S7.01A.11R.A37K.07,LIHC,01,tumor,0.451234782
TCGA.ZP.A9CV.01A.11R.A38B.07,LIHC,01,tumor,0.38867707
TCGA.ZP.A9CY.01A.11R.A38B.07,LIHC,01,tumor,0.290659091
TCGA.ZP.A9CZ.01A.11R.A38B.07,LIHC,01,tumor,0.517546188
TCGA.ZP.A9D0.01A.11R.A37K.07,LIHC,01,tumor,0.344564372
TCGA.ZP.A9D1.01A.11R.A38B.07,LIHC,01,tumor,0.321357921
TCGA.ZP.A9D2.01A.11R.A38B.07,LIHC,01,tumor,0.393773393
TCGA.ZP.A9D4.01A.11R.A37K.07,LIHC,01,tumor,0.498687687
TCGA.ZS.A9CD.01A.11R.A37K.07,LIHC,01,tumor,0.325257242
TCGA.ZS.A9CE.01A.11R.A37K.07,LIHC,01,tumor,0.427620707
TCGA.ZS.A9CF.01A.11R.A38B.07,LIHC,01,tumor,0.796912886
TCGA.ZS.A9CF.02A.11R.A38B.07,LIHC,02,tumor,0.767081348
TCGA.ZS.A9CG.01A.11R.A37K.07,LIHC,01,tumor,0.243073637
TCGA.38.4625.11A.01R.1758.07,LUAD,11,normal,0.11834391
TCGA.38.4626.11A.01R.1758.07,LUAD,11,normal,0.067693033
TCGA.38.4627.11A.01R.1758.07,LUAD,11,normal,0.09485066
TCGA.38.4632.11A.01R.1755.07,LUAD,11,normal,0.113147072
TCGA.44.2655.11A.01R.1758.07,LUAD,11,normal,0.161194477
TCGA.44.2657.11A.01R.1758.07,LUAD,11,normal,0.236329565
TCGA.44.2662.11A.01R.1758.07,LUAD,11,normal,0.084385057
TCGA.44.2665.11A.01R.1758.07,LUAD,11,normal,0.103249739
TCGA.44.2668.11A.01R.1758.07,LUAD,11,normal,0.132247647
TCGA.44.3396.11A.01R.1758.07,LUAD,11,normal,0.127289187
TCGA.44.3398.11B.01R.1758.07,LUAD,11,normal,0.089333993
TCGA.44.5645.11A.01R.1628.07,LUAD,11,normal,0.109835577
TCGA.44.6144.11A.01R.1755.07,LUAD,11,normal,0.197043087
TCGA.44.6145.11A.01R.1858.07,LUAD,11,normal,0.08097375
TCGA.44.6146.11A.01R.1858.07,LUAD,11,normal,0.12408755
TCGA.44.6148.11A.01R.1858.07,LUAD,11,normal,0.139983484
TCGA.44.6776.11A.01R.1858.07,LUAD,11,normal,0.133654382
TCGA.44.6777.11A.01R.1858.07,LUAD,11,normal,0.076240198
TCGA.44.6778.11A.01R.1858.07,LUAD,11,normal,0.165603422
TCGA.49.4490.11A.01R.1858.07,LUAD,11,normal,0.132014805
TCGA.49.4512.11A.01R.1858.07,LUAD,11,normal,0.140688851
TCGA.49.6742.11A.01R.1858.07,LUAD,11,normal,0.099221296
TCGA.49.6743.11A.01R.1858.07,LUAD,11,normal,0.100060633
TCGA.49.6744.11A.01R.1858.07,LUAD,11,normal,0.125080963
TCGA.49.6745.11A.01R.1858.07,LUAD,11,normal,0.071994318
TCGA.49.6761.11A.01R.1949.07,LUAD,11,normal,0.113810826
TCGA.50.5930.11A.01R.1755.07,LUAD,11,normal,0.110397624
TCGA.50.5931.11A.01R.1858.07,LUAD,11,normal,0.097983562
TCGA.50.5932.11A.01R.1755.07,LUAD,11,normal,0.117833559
TCGA.50.5933.11A.01R.1755.07,LUAD,11,normal,0.078028233
TCGA.50.5935.11A.01R.1858.07,LUAD,11,normal,0.090296914
TCGA.50.5936.11A.01R.1628.07,LUAD,11,normal,0.113037269
TCGA.50.5939.11A.01R.1628.07,LUAD,11,normal,0.090956791
TCGA.50.6595.11A.01R.1858.07,LUAD,11,normal,0.161316609
TCGA.55.6968.11A.01R.1949.07,LUAD,11,normal,0.120979264
TCGA.55.6969.11A.01R.1949.07,LUAD,11,normal,0.12185256
TCGA.55.6970.11A.01R.1949.07,LUAD,11,normal,0.106096447
TCGA.55.6971.11A.01R.1949.07,LUAD,11,normal,0.108870762
TCGA.55.6972.11A.01R.1949.07,LUAD,11,normal,0.100566847
TCGA.55.6975.11A.01R.1949.07,LUAD,11,normal,0.140345977
TCGA.55.6978.11A.01R.1949.07,LUAD,11,normal,0.073291017
TCGA.55.6979.11A.01R.1949.07,LUAD,11,normal,0.11227188
TCGA.55.6980.11A.01R.1949.07,LUAD,11,normal,0.097449745
TCGA.55.6981.11A.01R.1949.07,LUAD,11,normal,0.089579901
TCGA.55.6982.11A.01R.1949.07,LUAD,11,normal,0.076140557
TCGA.55.6983.11A.01R.1949.07,LUAD,11,normal,0.183719094
TCGA.55.6984.11A.01R.1949.07,LUAD,11,normal,0.101506941
TCGA.55.6985.11A.01R.1949.07,LUAD,11,normal,0.147402467
TCGA.55.6986.11A.01R.1949.07,LUAD,11,normal,0.14564441
TCGA.73.4676.11A.01R.1755.07,LUAD,11,normal,0.087660303
TCGA.91.6828.11A.01R.1858.07,LUAD,11,normal,0.08477326
TCGA.91.6829.11A.01R.1858.07,LUAD,11,normal,0.143146222
TCGA.91.6831.11A.02R.1858.07,LUAD,11,normal,0.109876912
TCGA.91.6835.11A.01R.1858.07,LUAD,11,normal,0.115612002
TCGA.91.6836.11A.01R.1858.07,LUAD,11,normal,0.086163428
TCGA.91.6847.11A.01R.1949.07,LUAD,11,normal,0.106699287
TCGA.91.6849.11A.01R.1949.07,LUAD,11,normal,0.134193064
TCGA.05.4244.01A.01R.1107.07,LUAD,01,tumor,0.424247794
TCGA.05.4249.01A.01R.1107.07,LUAD,01,tumor,0.318901537
TCGA.05.4250.01A.01R.1107.07,LUAD,01,tumor,0.397134556
TCGA.05.4382.01A.01R.1206.07,LUAD,01,tumor,0.291871505
TCGA.05.4384.01A.01R.1755.07,LUAD,01,tumor,0.242199829
TCGA.05.4389.01A.01R.1206.07,LUAD,01,tumor,0.442690373
TCGA.05.4390.01A.02R.1755.07,LUAD,01,tumor,0.468966823
TCGA.05.4395.01A.01R.1206.07,LUAD,01,tumor,0.456871999
TCGA.05.4396.01A.21R.1858.07,LUAD,01,tumor,0.405153396
TCGA.05.4397.01A.01R.1206.07,LUAD,01,tumor,0.516011735
TCGA.05.4398.01A.01R.1206.07,LUAD,01,tumor,0.48849809
TCGA.05.4402.01A.01R.1206.07,LUAD,01,tumor,0.672414105
TCGA.05.4403.01A.01R.1206.07,LUAD,01,tumor,0.119556094
TCGA.05.4405.01A.21R.1858.07,LUAD,01,tumor,0.296859366
TCGA.05.4410.01A.21R.1858.07,LUAD,01,tumor,0.339636616
TCGA.05.4415.01A.22R.1858.07,LUAD,01,tumor,0.662161464
TCGA.05.4417.01A.22R.1858.07,LUAD,01,tumor,0.292567832
TCGA.05.4418.01A.01R.1206.07,LUAD,01,tumor,0.367882692
TCGA.05.4420.01A.01R.1206.07,LUAD,01,tumor,0.402273843
TCGA.05.4422.01A.01R.1206.07,LUAD,01,tumor,0.384800518
TCGA.05.4424.01A.22R.1858.07,LUAD,01,tumor,0.31874489
TCGA.05.4425.01A.01R.1755.07,LUAD,01,tumor,0.357073462
TCGA.05.4426.01A.01R.1206.07,LUAD,01,tumor,0.333160172
TCGA.05.4427.01A.21R.1858.07,LUAD,01,tumor,0.455379523
TCGA.05.4430.01A.02R.1206.07,LUAD,01,tumor,0.249889363
TCGA.05.4432.01A.01R.1206.07,LUAD,01,tumor,0.385222909
TCGA.05.4433.01A.22R.1858.07,LUAD,01,tumor,0.209605353
TCGA.05.4434.01A.01R.1206.07,LUAD,01,tumor,0.321172317
TCGA.05.5423.01A.01R.1628.07,LUAD,01,tumor,0.245365915
TCGA.05.5425.01A.02R.1628.07,LUAD,01,tumor,0.282567884
TCGA.05.5428.01A.01R.1628.07,LUAD,01,tumor,0.41486471
TCGA.05.5429.01A.01R.1628.07,LUAD,01,tumor,0.338845078
TCGA.05.5715.01A.01R.1628.07,LUAD,01,tumor,0.290388707
TCGA.35.3615.01A.01R.0946.07,LUAD,01,tumor,0.259365887
TCGA.35.4122.01A.01R.1107.07,LUAD,01,tumor,0.236446113
TCGA.35.4123.01A.01R.1107.07,LUAD,01,tumor,0.407708992
TCGA.35.5375.01A.01R.1628.07,LUAD,01,tumor,0.476941073
TCGA.38.4625.01A.01R.1206.07,LUAD,01,tumor,0.507982622
TCGA.38.4626.01A.01R.1206.07,LUAD,01,tumor,0.194222465
TCGA.38.4627.01A.01R.1206.07,LUAD,01,tumor,0.227445421
TCGA.38.4628.01A.01R.1206.07,LUAD,01,tumor,0.295937853
TCGA.38.4631.01A.01R.1755.07,LUAD,01,tumor,0.467742006
TCGA.38.4632.01A.01R.1755.07,LUAD,01,tumor,0.336892671
TCGA.38.6178.01A.11R.1755.07,LUAD,01,tumor,0.348848753
TCGA.38.7271.01A.11R.2039.07,LUAD,01,tumor,0.179049442
TCGA.38.A44F.01A.11R.A24H.07,LUAD,01,tumor,0.166548875
TCGA.44.2655.01A.01R.0946.07,LUAD,01,tumor,0.172227434
TCGA.44.2656.01A.02R.0946.07,LUAD,01,tumor,0.341910381
TCGA.44.2657.01A.01R.1107.07,LUAD,01,tumor,0.275023075
TCGA.44.2659.01A.01R.0946.07,LUAD,01,tumor,0.31110678
TCGA.44.2662.01A.01R.0946.07,LUAD,01,tumor,0.540546669
TCGA.44.2665.01A.01R.0946.07,LUAD,01,tumor,0.265972389
TCGA.44.2666.01A.01R.0946.07,LUAD,01,tumor,0.408474526
TCGA.44.2668.01A.01R.0946.07,LUAD,01,tumor,0.373999928
TCGA.44.3396.01A.01R.1206.07,LUAD,01,tumor,0.43970452
TCGA.44.3398.01A.01R.1107.07,LUAD,01,tumor,0.24469853
TCGA.44.3918.01A.01R.1107.07,LUAD,01,tumor,0.289086247
TCGA.44.3919.01A.02R.1107.07,LUAD,01,tumor,0.363008532
TCGA.44.4112.01A.01R.1107.07,LUAD,01,tumor,0.227484536
TCGA.44.5643.01A.01R.1628.07,LUAD,01,tumor,0.486340152
TCGA.44.5644.01A.21R.2039.07,LUAD,01,tumor,0.563136367
TCGA.44.5645.01A.01R.1628.07,LUAD,01,tumor,0.26556415
TCGA.44.6145.01A.11R.1755.07,LUAD,01,tumor,0.317175072
TCGA.44.6146.01A.11R.1755.07,LUAD,01,tumor,0.294961996
TCGA.44.6148.01A.11R.1755.07,LUAD,01,tumor,0.198206919
TCGA.44.6774.01A.21R.1858.07,LUAD,01,tumor,0.32172489
TCGA.44.6775.01A.11R.1858.07,LUAD,01,tumor,0.305627034
TCGA.44.6776.01A.11R.1858.07,LUAD,01,tumor,0.290441853
TCGA.44.6777.01A.11R.1858.07,LUAD,01,tumor,0.258412072
TCGA.44.6778.01A.11R.1858.07,LUAD,01,tumor,0.387392452
TCGA.44.6779.01A.11R.1858.07,LUAD,01,tumor,0.316943328
TCGA.44.7659.01A.11R.2066.07,LUAD,01,tumor,0.320296515
TCGA.44.7660.01A.11R.2066.07,LUAD,01,tumor,0.559928882
TCGA.44.7661.01A.11R.2066.07,LUAD,01,tumor,0.364664384
TCGA.44.7662.01A.11R.2066.07,LUAD,01,tumor,0.469594825
TCGA.44.7667.01A.31R.2066.07,LUAD,01,tumor,0.684958128
TCGA.44.7669.01A.21R.2066.07,LUAD,01,tumor,0.656943445
TCGA.44.7670.01A.11R.2066.07,LUAD,01,tumor,0.51352583
TCGA.44.7671.01A.11R.2066.07,LUAD,01,tumor,0.270609637
TCGA.44.7672.01A.11R.2066.07,LUAD,01,tumor,0.332943701
TCGA.44.8117.01A.11R.2241.07,LUAD,01,tumor,0.484445235
TCGA.44.8119.01A.11R.2241.07,LUAD,01,tumor,0.480415159
TCGA.44.8120.01A.11R.2241.07,LUAD,01,tumor,0.273747698
TCGA.44.A479.01A.31R.A24H.07,LUAD,01,tumor,0.388609923
TCGA.44.A47A.01A.21R.A24H.07,LUAD,01,tumor,0.406055864
TCGA.44.A47B.01A.11R.A24H.07,LUAD,01,tumor,0.419214869
TCGA.44.A47G.01A.21R.A24H.07,LUAD,01,tumor,0.196326659
TCGA.44.A4SS.01A.11R.A24X.07,LUAD,01,tumor,0.366306604
TCGA.44.A4SU.01A.11R.A24X.07,LUAD,01,tumor,0.283231743
TCGA.49.4486.01A.01R.1206.07,LUAD,01,tumor,0.290114051
TCGA.49.4487.01A.21R.1858.07,LUAD,01,tumor,0.320088675
TCGA.49.4488.01A.01R.1755.07,LUAD,01,tumor,0.323657149
TCGA.49.4490.01A.21R.1858.07,LUAD,01,tumor,0.241681283
TCGA.49.4494.01A.01R.1206.07,LUAD,01,tumor,0.394113838
TCGA.49.4501.01A.01R.1206.07,LUAD,01,tumor,0.168344977
TCGA.49.4505.01A.01R.1206.07,LUAD,01,tumor,0.204296383
TCGA.49.4506.01A.01R.1206.07,LUAD,01,tumor,0.465372921
TCGA.49.4507.01A.01R.1206.07,LUAD,01,tumor,0.430464107
TCGA.49.4510.01A.01R.1206.07,LUAD,01,tumor,0.198512063
TCGA.49.4512.01A.21R.1858.07,LUAD,01,tumor,0.272569594
TCGA.49.4514.01A.21R.1858.07,LUAD,01,tumor,0.438168976
TCGA.49.6742.01A.11R.1858.07,LUAD,01,tumor,0.37427338
TCGA.49.6743.01A.11R.1858.07,LUAD,01,tumor,0.470060603
TCGA.49.6744.01A.11R.1858.07,LUAD,01,tumor,0.215131652
TCGA.49.6745.01A.11R.1858.07,LUAD,01,tumor,0.340970552
TCGA.49.6761.01A.31R.1949.07,LUAD,01,tumor,0.367764584
TCGA.49.6767.01A.11R.1858.07,LUAD,01,tumor,0.468695585
TCGA.49.AAQV.01A.11R.A39D.07,LUAD,01,tumor,0.404177794
TCGA.49.AAR0.01A.21R.A39D.07,LUAD,01,tumor,0.447732094
TCGA.49.AAR2.01A.11R.A39D.07,LUAD,01,tumor,0.51394951
TCGA.49.AAR3.01A.11R.A41B.07,LUAD,01,tumor,0.418125697
TCGA.49.AAR4.01A.12R.A41B.07,LUAD,01,tumor,0.356126639
TCGA.49.AAR9.01A.21R.A41B.07,LUAD,01,tumor,0.501673147
TCGA.49.AARE.01A.11R.A41B.07,LUAD,01,tumor,0.381414925
TCGA.49.AARN.01A.21R.A41B.07,LUAD,01,tumor,0.301454482
